Date,FinBERT_Sentiment,Combined_Titles
12-05-2025 00:00,-0.8997,"Infosys, Wipro, TCS, other IT shares rise up to 9% on US-China deal on tariffs - Moneycontrol"
12-05-2025 00:00,-0.888,JSW Steel Shares Surge Over 5% in Today's Session - Moneycontrol
12-05-2025 00:00,-0.6434,"Infosys, Adani Enterprises, Shriram Finance, HCL Tech, and Trent Lead NIFTY 50 Gainers - Moneycontrol"
12-05-2025 00:00,-0.7963,"Taking Stock: Best day in absolute terms as India-Pak ceasefire, US-China tariff cuts revive sentiment - Moneycontrol"
12-05-2025 00:00,-0.8726,"Tata Steel Shares Soar 6.20% in Today's Trading, Among Nifty 50 Top Gainers - Moneycontrol"
12-05-2025 00:00,-0.5179,"Closing Bell: Market rockets on Indo-Pak ceasefire; Nifty above 24,900, Sensex zooms 2,975 pts - Moneycontrol"
12-05-2025 00:00,0.8766,Operation Sindoor: PM Modi to address nation at 8pm - Moneycontrol
12-05-2025 00:00,-0.8572,"Defence shares surge on India's resolute response to border escalation, DMGO's assurance of preparedness - Moneycontrol"
12-05-2025 00:00,0.7503,The looming threat of an RTO mandate terrifies me. I believe I'm owed the right to work from home as a mother. - Business Insider
12-05-2025 00:00,0.0131,"NIFTY BANK Index Highlights, 12 May 2025: GIFT Nifty trades lower - Moneycontrol"
12-05-2025 00:00,-0.6508,"Technical View: Strong bullish sentiments drive Nifty beyond December swing high, 25,200 next crucial... - Moneycontrol"
12-05-2025 00:00,0.2925,Top gainers and losers today: Stocks that moved the most on May 12 - Moneycontrol
12-05-2025 00:00,-0.8965,Wall Street Futures surge up to 4% on tariff truce with China - Moneycontrol
12-05-2025 00:00,0.7268,Cautious Indian pharma awaits clarity on Trump’s prescription drug plan - Moneycontrol
12-05-2025 00:00,-0.0654,"Gold prices plunge by over $100 as US, China slash tariff rates; touch Rs 95,930 per 10 gm in India - Moneycontrol"
12-05-2025 00:00,0.5736,India likely to prioritise strategic petroleum reserves as ceasefire sets in: Economists - Moneycontrol
12-05-2025 00:00,0.8114,"'Bhay bin hoye na preet': Air Marshal Bharti quotes Ramcharitmanas during Op Sindoor briefing, says... - Moneycontrol"
12-05-2025 00:00,0.9275,Announcement under Regulation 30 (LODR) -Press Release / Media Release - Moneycontrol
12-05-2025 00:00,0.2673,"After Monday's solid rally, experts are looking hard for fresh cues to power near-term gains - Moneycontrol"
12-05-2025 00:00,0.276,Bangladesh officially bans Hasina-led Awami League under revised anti-terror law - Moneycontrol
12-05-2025 00:00,-0.3551,"Dow Jones surges over 1,000 points as US-China tariff truce sparks Wall Street rally - Moneycontrol"
12-05-2025 00:00,0.561,India-Pakistan DGMO-level talks conclude - Moneycontrol
12-05-2025 00:00,-0.8235,"NIFTY NEXT 50 Index Highlights, 12 May 2025: Nifty Next 50 and Nifty 100 stocks close above moving average in today's session - Moneycontrol"
12-05-2025 00:00,0.9154,"Disclosure Under Regulation 30 Of The SEBI (Listing Obligations And Disclosure Requirements) Regulations, 2015 - Moneycontrol"
12-05-2025 00:00,0.8995,Ahead of Market: 10 things that will decide stock market action on Tuesday - The Economic Times
12-05-2025 00:00,0.881,"Trade Spotlight: How should you trade Infosys, BHEL, Info Edge, Birlasoft, Cyient, APL Apollo Tubes, Tata... - Moneycontrol"
12-05-2025 00:00,0.91,"Trade Spotlight: How should you trade Infosys, BHEL, Info Edge, Birlasoft, Cyient, APL Apollo Tubes, Tata Technologies, and others on May 13? - Moneycontrol"
12-05-2025 00:00,-0.3586,"Rebounce in FIIs sentiment as they turn net buyers of shares worth Rs 1246 crore, DIIs net buy Rs 1448... - Moneycontrol"
12-05-2025 00:00,0.8814,Page not found - The Economic Times
12-05-2025 00:00,-0.789,"Q4 results: Tata Steel profit jumps on cost declines, higher volumes, but pricing hurts topline - Moneycontrol"
12-05-2025 00:00,-0.493,"India, Pakistan DGMOs discuss troop reduction from border areas, agree on no aggressive action - Moneycontrol"
12-05-2025 00:00,0.7239,Lee Enterprises spent $2M for ransomware recovery - Cybersecurity Dive
12-05-2025 00:00,-0.9185,"PG Electroplast Consolidated March 2025 Net Sales at Rs 1,909.86 crore, up 77.4% Y-o-Y - Moneycontrol"
12-05-2025 00:00,-0.9236,"Morepen Lab Consolidated March 2025 Net Sales at Rs 465.85 crore, up 10.11% Y-o-Y - Moneycontrol"
12-05-2025 00:00,-0.9286,"Carborundum Consolidated March 2025 Net Sales at Rs 1,217.12 crore, up 1.33% Y-o-Y - Moneycontrol"
12-05-2025 00:00,0.9173,Trade setup for May 13: Top 15 things to know before the opening bell - Moneycontrol
12-05-2025 00:00,0.7063,NCLT junks Adani Ports plea for delayed Tuticorin coal plan - The Economic Times
12-05-2025 00:00,-0.4863,Crude oil prices rebound from 4-year low with US-China temporary trade war resolution - Moneycontrol
12-05-2025 00:00,0.9213,"Medico Remedies Half Yearly Results, Medico Remedies Financial Statement & Accounts - Moneycontrol"
12-05-2025 00:00,0.8966,BSE SMALLCAP Top Gainers Stocks - BSE SMALLCAP Top Gainers Shares Live - The Economic Times
12-05-2025 00:00,-0.1829,Wall Street rallies on US-China trade truce as bonds sink - Moneycontrol
12-05-2025 00:00,0.1628,Roche plans $550M expansion of Indianapolis site to manufacture CGMs - MedTech Dive
12-05-2025 00:00,-0.4368,S&P 500 breaches key 200-day moving average; jumps 3% - Moneycontrol
12-05-2025 00:00,-0.5989,Indian ADRs Surge in US Markets as Wall Street soars after US-China trade talks - Moneycontrol
12-05-2025 00:00,0.6915,Donald Trump lashes out at Reporter over $400M jet donation by Qatar – This is his response - Mint
12-05-2025 00:00,-0.67,"Daily Voice: FIIs likely to continue investing in Indian equities in near term, though global... - Moneycontrol"
12-05-2025 00:00,0.9261,"Tecil Chemicals and Hyd. Quarterly Results, Tecil Chemicals and Hyd. Financial Statement & Accounts - Moneycontrol"
13-05-2025 00:00,0.8696,"Stocks to Watch Today: Tata Steel, Hindalco, Paytm, Kfin Technologies, Premier Explosives, Aether... - Moneycontrol"
13-05-2025 00:00,0.9106,"Stocks to Watch Today: Tata Steel, Hindalco, Paytm, Kfin Technologies, Premier Explosives, Aether Industries, Sundaram Clayton in focus on 13 May - Moneycontrol"
13-05-2025 00:00,0.7646,"IT, tech firms stay in ‘wait and watch’ mode as Indo-Pak tensions settle - Moneycontrol"
13-05-2025 00:00,-0.0418,"Stock Market LIVE Updates: GIFT Nifty indicates a weak start; US, Asian markets gain - Moneycontrol"
13-05-2025 00:00,-0.916,Cipla Q4 FY25 Preview: Strong US traction and domestic rebound may lift earnings - Moneycontrol
13-05-2025 00:00,0.9209,DCW Ltd. - Moneycontrol
13-05-2025 00:00,-0.4316,Xi defiance pays off as Trump meets most China trade demands - Moneycontrol
13-05-2025 00:00,-0.3676,Cipla Share Price Live Updates: Cipla Sees Increased Trading Activity - The Economic Times
13-05-2025 00:00,0.9043,UPL Share Price Live Updates: UPL's Trading Volume Analysis - The Economic Times
13-05-2025 00:00,0.8944,ONGC Share Price Live Updates: ONGC Trading Metrics - The Economic Times
13-05-2025 00:00,0.8162,Live: Will bulls take a breather after registering best day in four years? | Opening Bell - Moneycontrol
13-05-2025 00:00,-0.3146,"Britannia Industries: Volume-led growth, margin recovery on the cards - Moneycontrol"
13-05-2025 00:00,0.0087,"JM Financial upgrades Titan to Buy., raises target price to Rs 3,725 - The Economic Times"
13-05-2025 00:00,0.0815,Pakistan-allied hackers launched 15 lakh cyber attacks on Indian websites; only 150 successful - Moneycontrol
13-05-2025 00:00,-0.483,"Chart Check: Nifty may attempt to test new highs, rotate money into laggards, says Rahul Ghose of Hedged - Moneycontrol"
13-05-2025 00:00,0.2164,"Pakistan government posts video game footage as military response to India attack, gets trolled - Moneycontrol"
13-05-2025 00:00,0.9182,Titan Company Limited - Moneycontrol
13-05-2025 00:00,0.9063,UPL Limited - Moneycontrol
13-05-2025 00:00,-0.0227,"Sensex crashes 1,000 pts, Nifty below 24,650 on profit booking after Monday's rally; IT, FMCG drag - Moneycontrol"
13-05-2025 00:00,0.8643,"FNO Top Gainers by Open Interest, Ascending Order - Moneycontrol"
13-05-2025 00:00,0.7924,"Stocks to buy today: TCS, L&T among top 6 trading ideas for 13 May 2025 - The Economic Times"
13-05-2025 00:00,-0.7122,"Nifty inches closer to peak, but 25 of 30 sectoral indices trailing in race to all-time high - Moneycontrol"
13-05-2025 00:00,0.0078,"Bliss GVS Consolidated March 2025 Net Sales at Rs 197.99 crore, down 0.07% Y-o-Y - Moneycontrol"
13-05-2025 00:00,0.0089,"Sagar Cement Consolidated March 2025 Net Sales at Rs 658.04 crore, down 7.15% Y-o-Y - Moneycontrol"
13-05-2025 00:00,0.0092,"JM Financial Consolidated March 2025 Net Sales at Rs 1,003.92 crore, down 20.37% Y-o-Y - Moneycontrol"
13-05-2025 00:00,-0.9164,"TD Power System Consolidated March 2025 Net Sales at Rs 348.21 crore, up 31.95% Y-o-Y - Moneycontrol"
13-05-2025 00:00,-0.9243,"Chalet Hotels Consolidated March 2025 Net Sales at Rs 521.97 crore, up 24.8% Y-o-Y - Moneycontrol"
13-05-2025 00:00,-0.9188,"Thomas Cook Consolidated March 2025 Net Sales at Rs 1,968.86 crore, up 18.33% Y-o-Y - Moneycontrol"
13-05-2025 00:00,-0.9267,"Krsnaa Diagnost Consolidated March 2025 Net Sales at Rs 186.08 crore, up 11.9% Y-o-Y - Moneycontrol"
13-05-2025 00:00,-0.9243,"Krishna Inst. Consolidated March 2025 Net Sales at Rs 796.90 crore, up 25.73% Y-o-Y - Moneycontrol"
13-05-2025 00:00,0.881,"May 13, 2025 BSE Limited Mumbai SCRIP CODE – 512070/890209 National Stock Exchange of India Ltd. Mumbai SYMBOL: UPL/UPLPP1 Su - Moneycontrol"
13-05-2025 00:00,-0.9221,"Siyaram Silk Consolidated March 2025 Net Sales at Rs 736.19 crore, up 13.65% Y-o-Y - Moneycontrol"
13-05-2025 00:00,0.0081,"Tata Steel Consolidated March 2025 Net Sales at Rs 56,218.11 crore, down 4.21% Y-o-Y - Moneycontrol"
13-05-2025 00:00,0.0098,"Raymond Consolidated March 2025 Net Sales at Rs 557.46 crore, down 78.63% Y-o-Y - Moneycontrol"
13-05-2025 00:00,-0.9154,"ADVAIT ENERGY Consolidated March 2025 Net Sales at Rs 194.67 crore, up 225.91% Y-o-Y - Moneycontrol"
13-05-2025 00:00,-0.9241,"Speciality Rest Consolidated March 2025 Net Sales at Rs 103.01 crore, up 7.09% Y-o-Y - Moneycontrol"
13-05-2025 00:00,0.0101,"Starlog Enter Consolidated March 2025 Net Sales at Rs 2.84 crore, down 14.71% Y-o-Y - Moneycontrol"
13-05-2025 00:00,-0.5572,"Tech Mahindra shares jump 2% as CLSA gives ""High Conviction Call"" - Moneycontrol"
13-05-2025 00:00,-0.9231,Pharma stocks rise up to 4% after better-than-expected Trump order on lower drug prices - Moneycontrol
13-05-2025 00:00,0.0979,EV industry braces for short-term supply-chain jitters amid border escalations - Moneycontrol
13-05-2025 00:00,0.825,I’m obsessed with protecting seals: ‘The flying ring toy was deeply embedded in her neck’ - The Guardian
13-05-2025 00:00,-0.9229,"Jyothy Labs Standalone March 2025 Net Sales at Rs 665.96 crore, up 1.02% Y-o-Y - Moneycontrol"
13-05-2025 00:00,-0.9184,"SRF Standalone March 2025 Net Sales at Rs 3,496.50 crore, up 19.76% Y-o-Y - Moneycontrol"
13-05-2025 00:00,0.0087,"Morepen Lab Standalone March 2025 Net Sales at Rs 381.94 crore, down 2.72% Y-o-Y - Moneycontrol"
13-05-2025 00:00,0.016,"Tata Steel shares fall on revenue drop and weaker realisations, brokerages cautious - Moneycontrol"
13-05-2025 00:00,-0.9194,"TD Power System Standalone March 2025 Net Sales at Rs 376.34 crore, up 40.51% Y-o-Y - Moneycontrol"
13-05-2025 00:00,0.0095,"PG Electroplast Standalone March 2025 Net Sales at Rs 350.33 crore, down 7.7% Y-o-Y - Moneycontrol"
13-05-2025 00:00,-0.9215,"JM Financial Standalone March 2025 Net Sales at Rs 251.89 crore, up 31.87% Y-o-Y - Moneycontrol"
13-05-2025 00:00,0.0119,"Raymond Life Standalone March 2025 Net Sales at Rs 1,142.98 crore, down 14.49% Y-o-Y - Moneycontrol"
13-05-2025 00:00,0.0087,"Bliss GVS Standalone March 2025 Net Sales at Rs 156.00 crore, down 4.77% Y-o-Y - Moneycontrol"
13-05-2025 00:00,-0.8902,"BDL, BEL, HAL, other defence stocks soar up to 11% after PM Modi calls for 'Made in India' defence... - Moneycontrol"
13-05-2025 00:00,0.0398,"Punjab cracks down on bogus billing scam worth Rs 1,549 cr, Ludhiana firms under scanner - Moneycontrol"
13-05-2025 00:00,0.0918,Moldovan Police Arrest Suspect in €4.5M Ransomware Attack on Dutch Research Agency - The Hacker News
13-05-2025 00:00,-0.9239,"Carborundum Standalone March 2025 Net Sales at Rs 699.19 crore, up 4.57% Y-o-Y - Moneycontrol"
13-05-2025 00:00,0.0086,"Tata Steel Standalone March 2025 Net Sales at Rs 34,398.84 crore, down 6.1% Y-o-Y - Moneycontrol"
13-05-2025 00:00,-0.9194,"Zaggle Prepaid Standalone March 2025 Net Sales at Rs 411.45 crore, up 50.51% Y-o-Y - Moneycontrol"
13-05-2025 00:00,0.3376,Suparna Mitra resigns as CEO of Titan's watches & wearable division - ET BrandEquity
13-05-2025 00:00,0.9121,Maruti Securities: Live Stock Market Ratings and Scores - Moneycontrol
13-05-2025 00:00,-0.0239,"Selloff intensifies! Sensex tumbles over 1,100 pts, Nifty below 24,650; pharma, defence stocks gain - Moneycontrol"
13-05-2025 00:00,0.1962,Release - 'Hcltech Unveils Advanced Configuration Accelerator Kit For SAP Rollouts' - Moneycontrol
13-05-2025 00:00,-0.921,"Chalet Hotels Standalone March 2025 Net Sales at Rs 484.34 crore, up 17.86% Y-o-Y - Moneycontrol"
13-05-2025 00:00,-0.9161,"Krishna Inst. Standalone March 2025 Net Sales at Rs 345.90 crore, up 13.47% Y-o-Y - Moneycontrol"
13-05-2025 00:00,-0.9182,"Siyaram Silk Standalone March 2025 Net Sales at Rs 736.08 crore, up 13.88% Y-o-Y - Moneycontrol"
13-05-2025 00:00,0.0118,"Raymond Standalone March 2025 Net Sales at Rs 1.24 crore, down 99.94% Y-o-Y - Moneycontrol"
13-05-2025 00:00,0.0058,"Happiest Minds Standalone March 2025 Net Sales at Rs 361.09 crore, down 3.77% Y-o-Y - Moneycontrol"
13-05-2025 00:00,0.0104,"Starlog Enter Standalone March 2025 Net Sales at Rs 2.15 crore, down 35.36% Y-o-Y - Moneycontrol"
13-05-2025 00:00,-0.9176,"Dynamic Cables Standalone March 2025 Net Sales at Rs 331.18 crore, up 37.47% Y-o-Y - Moneycontrol"
13-05-2025 00:00,-0.9217,"Anup Eng Standalone March 2025 Net Sales at Rs 204.89 crore, up 30.57% Y-o-Y - Moneycontrol"
13-05-2025 00:00,0.8931,"Grasim Industries PP | AGM/EGM > > Meetings of Grasim Industries PP - BSE: 0, NSE: GRASIMPP - Moneycontrol"
13-05-2025 00:00,0.0029,Chinese defence stocks fall up to 8% on India-Pakistan ceasefire - Moneycontrol
13-05-2025 00:00,0.0154,"NIFTY MIDCAP 150 Top Losers Today: UPL, United Breweries, Bharti Hexacom, SRF, KPR Mill Stocks Fall - Moneycontrol"
13-05-2025 00:00,0.2539,"NIFTY 50 Top Gainers Today: Bharat Electronics, Jio Financial, Dr Reddys Labs Stocks Lead the Charge - Moneycontrol"
13-05-2025 00:00,0.8233,Market Research | Deeply Researched Stock Picks from Moneycontrol Reaserch Team - Moneycontrol
13-05-2025 00:00,0.0189,UPL shares drop 5% despite over 20x surge in Q4 profit - The Economic Times
13-05-2025 00:00,0.0125,ITC Shares Decline by Over 2% in Today's Session - Moneycontrol
13-05-2025 00:00,0.7404,Parag Parikh Flexi Cap Fund exits ITC Hotels and increases stake in 8 stocks - The Economic Times
13-05-2025 00:00,-0.7138,"Small, midcap indices hold firm as Nifty, Sensex cool off in search of next triggers - Moneycontrol"
13-05-2025 00:00,0.7228,"I'm 93 and still working. I don't have much saved, but life continues to be fulfilling. - Business Insider"
13-05-2025 00:00,0.9223,"RRB NTPC Exam Dates 2025 (OUT): Exam schedule for Graduate posts, admit card details here - Moneycontrol"
13-05-2025 00:00,-0.926,"Cipla Q4 Results: Net profit rises 30% YoY to Rs 1,222 crore, revenue up 8.5% - The Economic Times"
13-05-2025 00:00,-0.9141,"Cipla Q4 results: Net profit jumps 30% to Rs 1,222 crore - Moneycontrol"
13-05-2025 00:00,0.0114,Infosys Share Price Falls Over 3% Amid High Trading Volume - Moneycontrol
13-05-2025 00:00,-0.8774,"NIFTY 50 Top Gainers Stocks: Bharat Electronics, Jio Financial, Dr Reddys Labs Jump Up To 4% - Moneycontrol"
13-05-2025 00:00,-0.0202,"NIFTY MIDCAP 150 Top Losers Today: UPL, SRF, Bharti Hexacom Shares Drag With Up To 5% Decline - Moneycontrol"
13-05-2025 00:00,-0.9238,"Cipla Consolidated March 2025 Net Sales at Rs 6,729.69 crore, up 9.19% Y-o-Y - Moneycontrol"
13-05-2025 00:00,-0.9244,"NIIT Consolidated March 2025 Net Sales at Rs 86.29 crore, up 16.06% Y-o-Y - Moneycontrol"
13-05-2025 00:00,0.5811,Two Chinas: The innovation powerhouse and the economic struggler coexist under Trump’s trade pressure - Moneycontrol
13-05-2025 00:00,-0.9198,"Cipla Standalone March 2025 Net Sales at Rs 4,797.89 crore, up 18.86% Y-o-Y - Moneycontrol"
13-05-2025 00:00,-0.9231,"Patel Eng Standalone March 2025 Net Sales at Rs 1,583.81 crore, up 26.01% Y-o-Y - Moneycontrol"
13-05-2025 00:00,0.0094,"NIIT Standalone March 2025 Net Sales at Rs 28.50 crore, down 5.18% Y-o-Y - Moneycontrol"
13-05-2025 00:00,-0.696,"Bears tighten grip! Sensex, Nifty crash up to 1.5% amid heavy selling in IT, Auto, FMCG shares - Moneycontrol"
13-05-2025 00:00,0.9215,"Hindustan Unilever Consolidated Cash Flow, Hindustan Unilever Financial Statement & Accounts - Moneycontrol"
13-05-2025 00:00,0.0251,Jewellers drop caratage to sustain sales amid soaring gold prices - Moneycontrol
13-05-2025 00:00,0.6828,Reduce Dr Reddys Laboratories; target of Rs 1225: Prabhudas Lilladher - Moneycontrol
13-05-2025 00:00,0.1528,"Live: Sensex, Nifty tumble over 1% each, broader markets shine | Closing Bell - Moneycontrol"
13-05-2025 00:00,0.015,Titan Company share price falls slightly in today's trading session - Moneycontrol
13-05-2025 00:00,0.8849,"BSE News - BSE Announcement, Latest News on BSE - The Economic Times"
